Date,WBA,LEG,BEN,SWK,XOM,CVX,BKH,NFG,CAT,TGT,ITW,EMR,APD,PG,JNJ,ATO,GPC,GD,AOS,HRL,LOW,PPG,PH,ABM,ADM,ABT,CWT,ADP,TNC,DOV
2017-01-09,82.55000305,47.90999985,40.31000137,117.6600037,87.04000092,115.8399963,61.15999985,55.93000031,92.37000275,71.43000031,122.2799988,56.18999863,146.3099976,84.40000153,116.2799988,73.20999908,96.05000305,176.0700073,47.40000153,35.58000183,71.06999969,96.34999847,140.7799988,39.40999985,44.75,40.74000168,32.5,102.4700012,70.80000305,61.97092056
2017-01-10,82.66999817,48.00999832,40.40000153,117.75,85.93000031,114.9599991,61.02999878,56.47000122,93.83000183,71.43000031,122.5699997,56.68999863,145.2599945,83.48999786,116.1600037,73.29000092,97.27999878,176.3600006,47.75999832,34.91999817,71.20999908,96.38999939,141.8300018,39.56999969,44.45999908,41.29000092,33,102.1999969,69.30000305,62.21324539
2017-01-11,84.43000031,47.45999908,40.75,117.9899979,86.80999756,115.9300003,61.18000031,57,94.65000153,71.61000061,123.1600037,57.56999969,146.0099945,83.75,114.7300034,74.08999634,97.48000336,177.0700073,48.31000137,35.06999969,71.26000214,96.62999725,145.2100067,40.20999908,44.00999832,41.08000183,33.34999847,103.1999969,67.80000305,63.94184113
2017-01-12,83.91999817,46.99000168,40.47999954,118.7600021,86.33999634,116.1600037,60.95000076,57.36999893,93.98999786,71.25,122.6100006,57.47000122,145.8399963,83.83999634,114.6200027,74.51000214,98.08999634,176.5200043,47.83000183,35.40000153,71.58000183,96.87000275,143.75,39.77000046,43.43999863,40.72000122,32.65000153,103.8000031,66.5,63.30371475
2017-01-13,83.81999969,47,40.5,119.3300018,86.34999847,116.3799973,61.13000107,57.74000168,94.48000336,70.19000244,123.3899994,57.11999893,145.3500061,84.01000214,114.5999985,74.86000061,98.56999969,177.8899994,48.45999908,35.52999878,72.15000153,96.31999969,146.25,40.47000122,43.56000137,40.93000031,33,103.7699966,68.40000153,64.33763885
2017-01-17,84.22000122,47.22000122,39.93999863,118.3000031,87.36000061,116.2799988,61.72999954,58.16999817,93.56999969,70.94000244,122.8199997,56.31000137,145.3399963,85.20999908,114.8700027,74.73999786,97.55999756,175.9700012,47.86999893,36.34999847,72.37999725,95.97000122,143.6199951,39.79000092,44.68999863,40.90000153,33.04999924,103.0699997,67.15000153,63.15024185
2017-01-18,84.12000275,47.45000076,40.00999832,120.1999969,86.27999878,115.9400024,62.20999908,58.29000092,93.33000183,66.84999847,123.6600037,57.22000122,146.3300018,84.93000031,114.6999969,75.23999786,99.29000092,175.9900055,47.90000153,36.16999817,71.37999725,96.69000244,144.3999939,39.84999847,44.95000076,40.75999832,33.09999847,102.9100037,67.19999695,63.32794952
2017-01-19,83.48999786,47.49000168,39.86000061,119.6600037,84.73000336,115.5800018,61.56000137,57.59000015,93.37999725,65.38999939,123.3700027,58.43000031,145.4700012,84.69999695,114.1999969,74.26000214,99.11000061,177.8099976,47.45000076,36.22999954,71.59999847,97.5,143.75,39.38000107,44.5,40.40000153,32.95000076,102.9700012,66.80000305,63.20678329
2017-01-20,81.72000122,47.70999908,40.61000061,119.9899979,85.88999939,115.5999985,61.54999924,57.75,94.58000183,64.09999847,123.7399979,58.83000183,146.6199951,87.44999695,114.1500015,74.70999908,99.73999786,178.2799988,47.88999939,36.27000046,71.76000214,99,142.5200043,39.63999939,44.72999954,40.45999908,33.40000153,103.2399979,65,63.82875443
2017-01-23,81.55000305,47.43999863,40.40000153,120.4700012,84.97000122,115.3899994,61.70999908,57.08000183,94.45999908,63.84999847,124.0500031,58.29000092,146.0700073,86.95999908,113.9100037,74.38999939,96.25,177.2299957,47.97000122,36.18999863,72.58000183,100.2399979,142.5,39.45999908,44.70999908,40.34000015,33.54999924,102.1999969,65.44999695,63.38449097
2017-01-24,81.23000336,48.45999908,41.15999985,122.6699982,85.08999634,116.3700027,61.86999893,57.59999847,96.23999786,64.41000366,127.0599976,59.11000061,147.1300049,87.86000061,111.7600021,75.13999939,96.91999817,177.25,48.97999954,36.54000092,74,101.8000031,145.4799957,40.47999954,44.65999985,40.31000137,34.04999924,103.2399979,65.75,65.03231049
2017-01-25,82.02999878,48.59999847,41.86000061,124.2900009,85.33999634,117.2399979,62.15000153,57.90000153,98.15000153,65,128.5700073,60.25999832,148.5299988,87.16000366,112.8000031,74.98000336,97.80999756,175.3200073,49.40999985,36.52000046,73.05999756,101.0800018,149.5200043,40.68000031,45.20000076,40.31000137,35.09999847,102.6999969,68.59999847,65.79967499
2017-01-26,81.26999664,48.08000183,40.77000046,124.0999985,85.59999847,116.5500031,62.36000061,57.56999969,97.22000122,64.16999817,128.2100067,60.08000183,148.8099976,86.59999847,111.8399963,75.69999695,97.13999939,177.3000031,48.81000137,36.15999985,73.23000336,101.8499985,149.1000061,40.95999908,44.54999924,40.95999908,34.84999847,102.0400009,68.05000305,64.88691711
2017-01-27,81.5,47.38999939,40.31999969,125.0299988,85.51000214,113.7900009,62.08000183,56.38999939,98.98999786,63.70000076,128.8600006,60.13999939,142.0099945,86.72000122,113.3799973,75.33999634,96.66999817,185.1399994,48.58000183,36.11999893,73.25,102.0199966,149.2700043,41.36999893,44.52000046,41,34.75,101.7099991,68.75,64.45072937
2017-01-30,81.48000336,47.18999863,40.16999817,125.0599976,84.86000061,111.8199997,61.54999924,55.06999969,96.79000092,64.12000275,128.7899933,59.13999939,140.9900055,86.75,113.1299973,74.81999969,97.08000183,182.4700012,48.45000076,36.27000046,73.56999969,102.0299988,147.3300018,40.59000015,44.13000107,41.00999832,33.95000076,101.9700012,68.59999847,63.35218048
2017-01-31,81.94000244,47.72000122,39.74000168,124,83.88999939,111.3499985,62.54999924,56.15000153,95.66000366,64.48000336,127.1999969,58.65999985,139.7599945,87.59999847,113.25,76.18000031,96.80999756,181.0800018,48.75,36.29999924,73.08000183,100.0100021,147.1300049,40.38999939,44.25999832,41.77000046,34.5,100.9899979,69.25,62.80290985
2017-02-01,81.04000092,48.56000137,39.99000168,122.6600037,82.94000244,111,61.38000107,55.43999863,95.11000061,63.66999817,126.8799973,58.77999878,138.6799927,87.33000183,113.2300034,74.55999756,96.33999634,181.0299988,48.45000076,35.61999893,72.34999847,100.5599976,145.4499969,40.13999939,43.77000046,42.33000183,33.65000153,95.25,69.25,63.18255234
2017-02-02,80.58999634,48.18000031,39.90000153,122.3600006,83.44999695,112.2099991,61.38000107,56.31999969,93.76999664,63.68000031,126.9800034,58.88000107,139.2799988,87.76000214,113.5699997,75.08000183,96.62000275,180.3600006,47.18999863,35.97000122,71.94999695,100.5800018,149.75,40.02999878,43.99000168,42.75,33.90000153,96.31999969,69.05000305,62.84329605
2017-02-03,80.47000122,48.74000168,40.31000137,123.5199966,83.54000092,113.5699997,61.56999969,58.18999863,93.27999878,63.75,127.2099991,59.54000092,140.1600037,87.41000366,113.6399994,75.87999725,97.13999939,183.1199951,49.36000061,36.13999939,73.29000092,100.9400024,150.2100067,40.86000061,43.99000168,42.77999878,34,96.87000275,70.94999695,63.68336105
2017-02-06,80.80000305,48.54999924,39.99000168,122.5999985,83.30999756,112.9800034,61.06999969,58.91999817,92.87000275,63.41999817,127.2900009,59.86000061,139.0500031,87.40000153,113.4000015,75.23999786,97.20999908,183.0399933,49.56999969,35.86999893,72.61000061,99.91999817,148.6499939,40.40000153,44.02000046,42.43000031,33.75,96.47000122,70.65000153,63.01292419
2017-02-07,81.43000031,48.61000061,40.00999832,122.1100006,82.76999664,111.3899994,60.95000076,58.34000015,93.30999756,63.56999969,126.9400024,62.54000092,138.8000031,88.01000214,113.4800034,75.97000122,96.97000122,183.2100067,49.36000061,36.25,72.23999786,100.0100021,147.9700012,40.18999863,44.59000015,42.88999939,33.79999924,96.29000092,70.40000153,62.72213364
2017-02-08,81.52999878,48.18999863,39.74000168,122.1399994,81.48000336,111.5800018,61.11000061,58.36999893,92.91000366,64.76999664,127.1200027,62.40999985,138.5899963,88.33000183,113.4000015,75.48000336,99.04000092,183.1399994,49.36000061,36.47999954,72.44999695,100.0999985,147.4499969,39.90000153,43.45999908,42.40000153,33.84999847,96.58000183,69.80000305,62.81098557
2017-02-09,82.37999725,48.95999908,40.47999954,123.0800018,81.83999634,112.2600021,60.70999908,58.72000122,93.95999908,66.41000366,127.2600021,62.70999908,138.5399933,88.66999817,114.0800018,75.15000153,99.66999817,182.5899963,49.88999939,36.91999817,73.52999878,100.1299973,149.3699951,40.29000092,43.54000092,42.54000092,34.15000153,97.65000153,70.75,63.69143677
2017-02-10,83.30999756,48.91999817,40.88000107,123.7300034,82.51999664,113.0500031,61.54999924,59.40999985,96.30999756,65.73000336,128,63.25999832,140.1300049,87.97000122,115.2399979,75.44999695,99.77999878,184.3999939,49.83000183,37.13000107,73.97000122,100.5400009,150.25,40.56000137,43.83000183,42.74000168,34.65000153,97.81999969,71.09999847,64.03877258
2017-02-13,83.43000031,48.68000031,41.50999832,126.4100037,83,113.9100037,61.86000061,59.36000061,98.5,64.80999756,129.3699951,64.15000153,140.5,88.30999756,115.8799973,75.62999725,99.88999939,186.6000061,49.95000076,37.25,73.90000153,100.8099976,152.4600067,40.81999969,43.70999908,43.22000122,35,98.58000183,71.65000153,64.29725647
2017-02-14,83.79000092,48.20000076,42.09999847,125.7900009,82.81999969,112.5199966,61.43000031,59.70000076,98.08999634,65.65000153,129.6000061,64.13999939,142.1300049,87.86000061,116.3600006,75.23999786,99.66000366,187.2299957,49.66999817,37.59000015,75.72000122,101.5699997,152.6300049,40.34999847,43.72999954,43.65000153,34.45000076,99.44000244,70.59999847,64.41841888
2017-02-15,84.25,48.25999832,42.72000122,126.7099991,83.16000366,112.5699997,61.47999954,59.40999985,99.01999664,65.75,129.7599945,63.72999954,142.3800049,91.12000275,117.1999969,75.69000244,100.1200027,187.9900055,49.34000015,37.86999893,76.91000366,101.5,155.4900055,40.40999985,44.47000122,44,34.75,99.65000153,71.05000305,64.74151611
2017-02-16,85.65000153,48.34000015,42.29000092,126.4000015,82.30000305,110.6800003,62.22000122,60.15999985,98.26000214,65.19999695,130.2599945,62.90000153,141.8699951,90.79000092,118.0800018,75.90000153,99.23000336,188.7400055,49.68000031,37.24000168,76.31999969,101.7699966,154.4100037,40.86999893,44.09999847,44.20000076,34.59999847,99.87999725,71.34999847,64.60420227
2017-02-17,85.86000061,48.61999893,42.52999878,126.6500015,81.76000214,110.3300018,62.63999939,59.79000092,98.84999847,65.79000092,130.3099976,61.88999939,141.5,91.08999634,118.8600006,76.04000092,100.6699982,189.0599976,49.59000015,37.25999832,76.73999786,102.3700027,153.8899994,40.38999939,44.68999863,44.68999863,34.90000153,99.68000031,71.34999847,64.57189178
2017-02-21,86.41000366,49.06999969,43.02999878,127.25,81.88999939,111.7200012,63.24000168,59.45999908,98.09999847,66.20999908,130.4100037,62.16999817,141.4700012,91.66999817,119.6600037,77.04000092,97.66999817,189.5899963,50.29000092,37.59999847,77.25,103,155.6199951,40.79999924,44.81000137,45.00999832,35.54999924,99.22000122,72,65.33117676
2017-02-22,86.29000092,48.99000168,42.77000046,127.2900009,80.93000031,110.3799973,63.58000183,59.47999954,98.19999695,65.94000244,130.1199951,61.81999969,140.3399963,91.44000244,119.5199966,77.25,95.98999786,189.8899994,50.47999954,37.29999924,76.80000305,102.8099976,155.8600006,41.04000092,44.72000122,45.00999832,35.5,100.4199982,70.09999847,65.36348724
2017-02-23,86.98999786,49.15999985,42.93999863,127.1200027,81.77999878,111.0199966,64.27999878,59.77000046,95.55000305,64.98000336,130.4199982,60.61000061,140.3600006,91.12999725,121.6999969,77.77999878,95,188.3000031,50.52000046,35.29000092,75.80000305,102.5999985,153.6999969,41.09999847,45.09000015,45.40000153,37.59999847,101.6399994,73.25,64.85460663
2017-02-24,87.61000061,49.43000031,42.74000168,127.7699966,81.08000183,110.1200027,64.62000275,59.84000015,95.48000336,66.51000214,131.6799927,60.47999954,140.8600006,91.05000305,122.7300034,78.18000031,96.25,189.6300049,50.56000137,34.65999985,76.09999847,103.3099976,155.0399933,41.09000015,45.25999832,45.68000031,37,103,74.94999695,64.66882324
2017-02-27,87.22000122,49.5,43.36999893,127.6200027,81.54000092,111.75,64.81999969,59.86999893,97.44000244,66.91000366,131.8800049,60.43000031,139.3800049,90.88999939,122.4000015,78.26999664,96.18000031,190.3999939,51.13000107,34.65000153,76.41999817,102.4499969,156.1399994,41.58000183,45.36999893,45.45999908,36.95000076,102.6999969,73.19999695,64.83844757
2017-02-28,86.37999725,49.18000031,43.04000092,127.1500015,81.31999969,112.5,64.87999725,60.29999924,96.66000366,58.77000046,132.0099945,60.09999847,140.4700012,91.06999969,122.2099991,78.29000092,95.70999908,189.8099976,50.36000061,35.25,74.37000275,102.4300003,154.8399963,40.79000092,46.97000122,45.08000183,36.75,102.6200027,70.25,64.70113373
2017-03-01,86.76999664,49.91999817,43.43999863,129.3000031,83.01999664,113.8799973,65.54000092,60.40000153,98.58000183,57.83000183,134.9199982,60.88000107,143.6900024,91.66000366,123.8600006,78.62000275,96.56999969,192.4100037,51.08000183,35.27000046,81.44999695,103.2900009,158.4400024,41.15000153,46.50999832,45.59000015,37,104.5299988,72.75,66.09046936
2017-03-02,86.73999786,49.49000168,42.88999939,128.1000061,83.30000305,113.3600006,65.58000183,60.47000122,94.36000061,57.95000076,134.2400055,60.31000137,140.5700073,90.91000366,123.6299973,78.83999634,95.87000275,191.0500031,49.86999893,35.20000076,80.40000153,102.3799973,157.0899963,41.18999863,45.47999954,45.68999863,37.09999847,104.0699997,71.09999847,65.04039001
2017-03-03,85.88999939,49.47999954,42.68000031,128.0399933,82.45999908,113.5500031,64.73999786,60.45999908,95.12000275,57.34999847,134.3300018,60.36999893,139.5200043,90.5,123.7900009,78.40000153,94.69999695,189.6499939,50.18000031,35.36999893,81.68000031,102.0599976,157.0599976,40.81000137,45.20000076,45.25,36.5,104.5,70.94999695,64.93537903
2017-03-06,85.87999725,49.02999878,42.38000107,128.5599976,82.83000183,113.1699982,64.52999878,60.61999893,95.66000366,56.09999847,134.1399994,60.33000183,139.3099976,90.37000275,123.7099991,78.12999725,94.18000031,190.9400024,49.61999893,35,81.01999664,101.1999969,157.9299927,40.47000122,44.75999832,45.13000107,36,104.9499969,71.59999847,64.97576904
2017-03-07,85.98999786,48.83000183,42.38000107,127.9100037,82.51999664,111.8099976,64.69999695,60.83000183,95.93000031,55.13999939,133.8999939,60.22000122,139.6399994,90.29000092,123.8300018,78.01000214,93.51999664,191.4700012,49.63999939,34.84999847,80.83999634,100.7799988,157.4900055,40.22000122,44.45999908,45,35.65000153,104.2699966,71.15000153,64.12762451
2017-03-08,85.16000366,48.70999908,42.56000137,128.2700043,81.02999878,109.6100006,63.95000076,59.93999863,93.23000336,55.02000046,133.8800049,59.79000092,139.5599976,90.13999939,124.0999985,76.62999725,93.15000153,190.3800049,49.54000092,34.65000153,81.33000183,106.8300018,157.6499939,42.5,43.99000168,45.36000061,34.54999924,103.7099991,69.94999695,62.39903259
2017-03-09,85.30999756,48.20000076,42.41999817,127.6299973,81.66999817,110.0400009,63.84999847,60.36000061,91.38999939,55.20000076,132.9499969,59.27999878,138.5800018,90.33999634,125.9499969,76.25,92.94999695,190.3399963,49.45999908,34.54999924,81.16999817,102.9300003,156.2899933,42.34999847,44.41999817,45.63000107,34.29999924,103.4000015,69.69999695,61.66397476
2017-03-10,85.62999725,48.84000015,42.58000183,129.1900024,81.61000061,110.6100006,64.73999786,60.83000183,92.30999756,55.36000061,134.0200043,59.52000046,138.7700043,91.06999969,126.2099991,77.83000183,93.20999908,190.8399963,50.09000015,35.06999969,81.58000183,102.0899963,157.3200073,43.25,45.04000092,45.72000122,34.45000076,104.5500031,70.15000153,62.04361725
2017-03-13,85.61000061,49.04999924,42.56999969,130.6999969,81.41999817,109.3499985,65.19999695,60.13000107,92.63999939,55.18999863,134.2700043,60.13000107,137.8200073,91.30999756,126.6800003,78.13999939,94.13999939,191.5599976,50.49000168,34.93999863,81.58000183,102.6800003,158.0800018,43.61999893,44.70000076,45.52999878,34.54999924,104.8399963,70.05000305,62.70597839
2017-03-14,85.40000153,49.22000122,42.43000031,129.6900024,80.98999786,107.3600006,65.15000153,59.93999863,91.86000061,54.75,133.2400055,58.97000122,136.1799927,91,127.0500031,78.33000183,94.05999756,189.75,50.52999878,34.70000076,81.94000244,101.7300034,157.0500031,43.50999832,44.66999817,44.79999924,34.45000076,103.9700012,69.84999847,62.24555588
2017-03-15,85.80000305,49.93999863,42.99000168,131.0700073,82,108.8799973,66.40000153,60.90999985,93.36000061,54.56999969,135.4600067,60.27000046,137.9900055,91.40000153,128.9600067,79.94999695,93.95999908,191.6600037,51.81999969,35.43000031,83.26999664,104.0400009,159.5800018,44.29999924,45.00999832,45.31999969,34.90000153,104.6699982,71.80000305,64.0791626
2017-03-16,85.66999817,50.16999817,43.90999985,131.1399994,82.06999969,107.8600006,66.33000183,60.68999863,92.84999847,54.59000015,134.4799957,60.22999954,137.9700012,91.44000244,128.4600067,79.45999908,94.26999664,190.6499939,51.83000183,34.99000168,83.22000122,103.6200027,158.2400055,44.43000031,44.84999847,44.97999954,34.45000076,104.25,72.59999847,64.0872345
2017-03-17,85.91000366,50.58000183,42.22000122,131.3300018,82,107.6800003,66.65000153,60.36999893,92.91000366,54.29000092,135.5,60.59999847,139.5299988,91,128.0599976,79.93000031,94.90000153,193.2700043,52.16999817,34.91999817,83.52999878,104.4899979,159.1000061,44.54999924,44.72000122,45.18999863,34.75,105.1100006,73.69999695,64.37802887
2017-03-20,84.62999725,50.47000122,42.04000092,131.2100067,82,107.6600037,65.11000061,60.45000076,95.40000153,54.36999893,135.2200012,60.09999847,138.6900024,91.22000122,128.0700073,78.66999817,94.33000183,191.9799957,52.13999939,34.95000076,82.34999847,105.5699997,158.2400055,44.02000046,44.84999847,44.97999954,34.90000153,104.4499969,73.25,64.47496033
2017-03-21,83.20999908,50,41.34999847,129.5700073,81.83000183,108.0400009,65.65000153,60.84000015,92.43000031,53.38999939,133.4799957,58.95999908,136.4499969,91.19000244,127.25,79.90000153,93.30000305,188.6900024,50.95999908,34.47999954,81.91999817,104.4800034,156.8999939,43.43999863,44.95000076,44.79999924,34.90000153,103.1200027,71.94999695,63.23909378
2017-03-22,83.02999878,49.86999893,41.36999893,130.6000061,81.76000214,108.3899994,65.91000366,60.68000031,92.43000031,53.58000183,133.8500061,59.11999893,136.4100037,90.98999786,126.2600021,79.87000275,93.47000122,189.6000061,51,34.68999863,82.34999847,104.25,157.5500031,43.29999924,45.61000061,44.81000137,34.90000153,103.6800003,70.5,62.98061371
2017-03-23,82.98000336,50.36000061,41.45999908,131.1600037,81.86000061,107.8700027,66.19000244,60.52000046,92.23000336,53.13999939,133.4400024,58.99000168,137.0500031,90.76999664,125.9000015,80.15000153,93.44999695,189.5599976,51.27000046,34.72000122,82.44999695,104.6200027,158,43.40999985,45.61000061,44.77000046,34.79999924,103.5199966,70.84999847,63.15024185
2017-03-24,82.97000122,50.09000015,41.25999832,130.8000031,81.23000336,107.9899979,66.20999908,59.81000137,92.15000153,53.11999893,132.7700043,58.56999969,134.9400024,90.56999969,125.4800034,80.13999939,92.83999634,187.5200043,51.22999954,34.52000046,82.20999908,103.7900009,156.6900024,43.25999832,45.58000183,44.72999954,35.04999924,103.3799973,70.69999695,63.11793137
2017-03-27,83.55999756,49.81999969,41.09000015,130.8099976,81.25,106.2799988,66.33999634,59.63000107,91.51000214,53.33000183,131.6399994,58.43000031,135.9199982,90.48999786,125.8000031,80.30999756,92.76000214,185.4900055,51.38999939,34.15000153,81.55999756,103.8199997,155.6499939,43.31000137,45.34999847,44.70000076,34.70000076,102.9100037,70.90000153,62.93214798
2017-03-28,83.73999786,50.06999969,41.91999817,132.1000061,81.83999634,107.1699982,66.51999664,59.74000168,92.94999695,53.59999847,132.9100037,59.43999863,137.25,90.76000214,125.6600037,80.40000153,93.09999847,188.4400024,51.31999969,34.34000015,82.40000153,104.9700012,158.4299927,43.15000153,45.72000122,44.70000076,34.54999924,103.2799988,71.84999847,64.0791626
2017-03-29,83.76999664,50.34999847,41.40999985,132.0099945,82.01999664,108.0699997,65.69999695,59.97999954,92.86000061,55.15000153,131.9499969,59.54999924,136.7799988,90.59999847,124.9199982,79.84999847,92.66999817,188.2899933,50.79999924,34.58000183,82.20999908,105.7699966,158.9700012,43,46.24000168,44.66999817,35,102.1299973,72,64.58804321
2017-03-30,83.30999756,50.40999985,42.22000122,132.6399994,83.69999695,107.7799988,65.55000305,59.29000092,93.22000122,55.25,132.6100006,59.61000061,135.6000061,90.19999695,124.6600037,79,92.33999634,188.7799988,51.13999939,34.20999908,82.30000305,105.2300034,160.0500031,43.45000076,46.11000061,44.54999924,35.04999924,102.1699982,72.5,64.67689514
2017-03-31,83.05000305,50.31999969,42.13999939,132.8699951,82.01000214,107.3700027,66.47000122,59.61999893,92.76000214,55.18999863,132.4700012,59.86000061,135.2899933,89.84999847,124.5500031,78.98999786,92.41000366,187.1999969,51.15999985,34.63000107,82.20999908,105.0800018,160.3200073,43.59999847,46.04000092,44.40999985,35.84999847,102.3899994,72.65000153,64.90306854
2017-04-03,82.94999695,50.59000015,41.75,132.3999939,82.06999969,107.8000031,66.09999847,59.38000107,92.26999664,54.02999878,131.5800018,59.81999969,134.9499969,89.68000031,124.6900024,78.90000153,90.33999634,187.7400055,50.45999908,34.50999832,82.04000092,105.0800018,159.6100006,42.43999863,45.79999924,44.47000122,34.95000076,101.2699966,70.5,65.71890259
2017-04-04,82.5,50.49000168,41.56999969,131.9400024,82.37000275,108.6600037,66.73999786,60.24000168,94.12999725,53.43000031,131.6100006,59.70999908,135.3500061,89.91000366,124.6800003,79.65000153,90.02999878,187.7200012,50.13000107,34.38999939,81.58999634,104.7699966,160.25,42.54000092,45.40999985,44.18000031,35.40000153,101.4499969,70.90000153,65.6058197
2017-04-05,81.16999817,50.81000137,41.40000153,131.1000061,82.52999878,108.6399994,67.55000305,60.06000137,94.23999786,52.75,131.0599976,59.56000137,135.2400055,89.97000122,124.8000031,80.02999878,90.23000336,185.8500061,49.66999817,34.45999908,81.62000275,105,159.8099976,41.90999985,45.25999832,43.79999924,36.04999924,101.9300003,70.34999847,64.7738266
2017-04-06,81.66000366,50.90000153,41.95999908,132.4100037,83.01000214,109.2900009,67.58000183,60.83000183,95.81999969,53.56999969,131.6199951,59.68999863,135.1900024,89.40000153,125.0500031,80.34999847,90.31999969,186.3000031,49.88999939,34.38000107,81.97000122,105.2699966,160.2299957,42.09999847,45.25,43.66999817,36,101.75,71.30000305,65.16155243
2017-04-07,82.33000183,50.90999985,41.77999878,132.2700043,82.76000214,108.8600006,67.38999939,60.68999863,95.51999664,53.24000168,131.7299957,59.36000061,135.0099945,89.23000336,124.9199982,80.12000275,89.86000061,188.0399933,49.86999893,34.25,82.13999939,106.0500031,161.0200043,41.90000153,44.88999939,43.83000183,35.90000153,102.1900024,71.44999695,64.72536469
2017-04-10,82.51000214,51.08000183,42.04000092,132.5200043,83.12999725,109.4300003,67.34999847,55,97.13999939,53.79000092,132.2400055,59.61999893,135.7599945,89.48999786,124.3399963,80.23999786,89.79000092,187.6600037,50.33000183,34.40000153,82.41999817,105.7900009,160.3500061,41.86000061,44.99000168,43.59000015,36.15000153,102.1399994,71.69999695,65.27463531
2017-04-11,82.68000031,51.52999878,41.00999832,132.5800018,82.83999634,108.9700012,67.66000366,54.40000153,97.09999847,53.70999908,132.8099976,59.72999954,136.4199982,89.80000305,124.2200012,80.48999786,90.61000061,188.3800049,50.79999924,34.29999924,82.41000366,106.0599976,160.8099976,42.31999969,44.54000092,43.58000183,36.59999847,102.0899963,72.40000153,65.51696014
2017-04-12,82.56999969,51.09999847,40.81000137,132.2599945,82.97000122,108.9700012,67.83000183,54.04999924,94.86000061,53.40000153,130.8699951,58.41999817,135.5099945,90.30999756,125.4000015,80.48999786,89.41999817,186.3399963,49.84999847,34.25,81.87000275,105.0599976,155.4199982,42.45000076,44.65000153,43.47999954,36.79999924,101.9499969,70.90000153,64.0791626
2017-04-13,82.48000336,50.66999817,40.59000015,130.5700073,81.69000244,106.0999985,67.25,53.31999969,93.09999847,53.38999939,130.1699982,57.86999893,134.3000031,90.02999878,124.9899979,80.15000153,88.94000244,186.7299957,49.56000137,34.04000092,81.05999756,104.4199982,153.5899963,41.97000122,44.27999878,42.66999817,36.34999847,101.2600021,70.19999695,63.42487717
2017-04-17,83.12999725,51.25999832,41.36999893,131.1699982,81.58000183,106.1699982,68.01000214,53.61000061,94.13999939,53.68000031,131.3699951,58.40000153,135.8600006,90.38999939,125.7200012,81,90.09999847,188.8899994,50.41999817,34.45999908,81.94999695,105.3899994,155.7200012,42.20999908,44.68000031,43.31000137,36.84999847,101.8600006,71.30000305,64.50727081
2017-04-18,82.81999969,51.09999847,41.63999939,131.2100067,81.05000305,105.6800003,68.48000336,53.40999985,94.38999939,53.59999847,132.3899994,58.40999985,135.2700043,90.80000305,121.8199997,80.81999969,90.13999939,187.3800049,50.27999878,34.75,82.12999725,104.7399979,155.7599945,42.65000153,45.40999985,43.43000031,36.79999924,101.9300003,71,64.70113373
2017-04-19,83.51000214,51.25999832,41.20999908,131.0500031,80.48999786,104.2300034,67.58999634,53.83000183,93.47000122,53.88999939,132.1199951,58.20999908,134.9600067,89.59999847,121.3700027,80.05999756,91.91000366,187.75,50.36999893,34.54000092,81.98999786,105,154.8200073,42.65000153,44.59999847,43.59000015,36.75,102.0699997,71.15000153,64.02261353
2017-04-20,84.13999939,52.22000122,41.61999893,132.7100067,81.01000214,104.8799973,67.27999878,53.45999908,94.66000366,54.63999939,134.5800018,59.16999817,136.8999939,89.33000183,121.8700027,79.91999817,92.90000153,188.1300049,51.00999832,34.52999878,83.29000092,106.3700027,157.0700073,43.02999878,44.90000153,43.97999954,36.90000153,103.0400009,72.5,64.3861084
2017-04-21,84.02999878,52.47000122,41.00999832,137.5599976,80.69000244,104.8899994,67.33000183,53.59000015,94.31999969,54.77999878,134.8699951,59,137.3000031,88.62000275,121.7600021,79.83000183,93.11000061,188.9400024,51.36999893,34.68999863,83.47000122,105.9400024,156.3099976,43.06999969,44.81000137,43.52999878,37.34999847,102.6900024,73.65000153,64.07108307
2017-04-24,84.27999878,52.95000076,41.90999985,137.4100037,81.11000061,105.9300003,68.02999878,55.31999969,96.80999756,54.81999969,139.7599945,59.86000061,139.7599945,89.55000305,122.8899994,80.01000214,93.59999847,191.9100037,52,34.93999863,84.16999817,108.0100021,160.6100006,43.54000092,45.38000107,44.13000107,37.40000153,104.1399994,73.90000153,65.1534729
2017-04-25,85.91999817,53.54000092,42.04000092,136.8699951,81.73000336,106.7300034,68.40000153,55.38999939,104.4199982,55.15000153,139.2599945,61.22000122,141.7299957,90,123.4300003,80.45999908,93.29000092,193.2400055,52.75999832,35.43000031,84.51000214,110.8199997,165.2200012,43.63000107,45.58000183,43.75999832,37.65000153,105.0100021,72.5,65.64620209
2017-04-26,85.91999817,54.04000092,42.47000122,136.3099976,81.40000153,106.0800018,68.62000275,55.93000031,104.6600037,55.97999954,139.1399994,61.22000122,141.5800018,87.73999786,123.5100021,81.26999664,93.12999725,194.8500061,52.97000122,34.93999863,85.23000336,110.4800034,164.5399933,43.59000015,45.27000046,43.79999924,38.29999924,104.8600006,73.05000305,65.43618774
2017-04-27,85.88999939,53.59000015,42.27999878,137.3500061,81.26000214,105.4700012,68.54000092,55.79000092,102.6800003,56.09000015,139.4199982,60.83000183,141.1000061,87.69000244,123.7399979,81.40000153,93.33000183,195.0299988,54.41999817,34.99000168,85.26999664,111.2900009,161.9799957,43.5,45.77999878,43.65000153,37.15000153,105.1600037,74.65000153,64.32956696
